,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,actual_strike,called_strike
65,110,11/12/2024,11:41:58 AM,29,3,Jaidyn Studebaker,studeja10,,Georgia tech,Emma Minghini,minghem10,,Georgia tech,,1,Top,1,2,0,,,BallCalled,,,,,,,63.58359832951325,2.792854176593965,-1.2367000509112445,,,,1.714501742333302,0.2815189542456847,5.188471395371825,,,,0.4389015008719226,-0.7167624578808365,59.3545804544631,-7.351010089445578,-2.1161522063113183,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,0bf0667a-bb8c-4a7c-8386-4a18a99cdd31,63.67392725998229,1.710797717836951,0.2815189542456834,2.856351056352024,-1.236700050911237,59.41646743356322,0.4421412013326637,-0.7167624578808376,-7.282659097237446,-2.116152206311324,0.4068562656549733,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,high,,,37.81152998062818,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
66,111,11/12/2024,11:42:13 AM,29,2,Jaidyn Studebaker,studeja10,,Georgia tech,Emma Minghini,minghem10,,Georgia tech,,1,Top,1,1,0,,,BallCalled,,,,,,,49.22304280086312,8.46992686194524,1.3959388093951204,913.0880195863788,109.91698290198296,9:45,1.8495099271022524,0.2932650646008105,5.769351334053591,-46.62281570376638,3.5214528614397835,-5.102607873835212,3.3728348827520223,-0.5399816248566456,46.14672309786857,-4.9040093132551705,-1.9690321087709963,0.5220977184297655,,,,,,,,,,,,6.546159217007876,1.5514530850685806,0.0679163492829158,50.00000000000002,-0.5163946655792011,-2.352060718277663,-73.27134947985377,16.16851657013449,3.469365090590816,10.683433083932863,-31.35180298389449,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,8fd90fd2-f7f2-4cd5-a675-028e085479df,49.313492620646365,1.8448229228271489,0.2875229035778108,8.550326971443301,1.499918809222312,46.20136313045945,3.377249698382186,-0.5356406872690284,-4.8083201711437145,-1.8758146542396648,0.5219619763343457,-5.7734027757466615,1.5877198538790571,65.24258953624108,,382.3804271045206,829.1652069880522,41.877718128175175,-0.142659899103181,0.9080890223087772,0.3937289432466953,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,37.23065004194641,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
67,112,11/12/2024,11:42:28 AM,29,3,Jaidyn Studebaker,studeja10,,Georgia tech,Emma Minghini,minghem10,,Georgia tech,,1,Top,1,3,0,,,StrikeCalled,,,,,,,63.08030176305476,4.221172515534231,0.3538394635736699,,,,1.77515279909246,0.2997173056840629,5.308676040709803,,,,1.1568760709545225,-0.606807528967958,58.48261196812772,-6.883646744839747,-2.59793539276214,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,127a0643-1cc4-40df-b984-95b063d8ab83,63.17313583507625,1.7713970385904627,0.2997173056840622,4.2852503795119965,0.3538394635736687,58.54431025705019,1.1601858576004365,-0.606807528967957,-6.813302413188589,-2.597935392762125,0.4092224171826,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,high,,,37.6913253352902,Sara beth Allen,allensa10,Georgia tech,2022-11,True,True
68,113,11/12/2024,11:42:45 AM,29,4,Jaidyn Studebaker,studeja10,,Georgia tech,Emma Minghini,minghem10,,Georgia tech,,1,Top,1,3,1,,,BallCalled,Walk,,Walk,0.0,0.0,,63.75709539275546,7.558354838598001,0.732770542381879,897.9368373325892,349.06319611354235,5:45,1.7070115997943207,0.2735447781213589,4.55144011727908,-37.44708655303173,-5.513688999574104,1.542216176711509,3.3187813071190955,0.2390917099878823,59.62656903200861,-3.690742262971909,0.0606988550739366,0.4160394918706202,,,,,,,,,,,,-1.6149977731438303,-8.861145844083218,-0.1384223346540308,50.00000000000003,-0.111955497362297,-1.0084656023827174,-94.86933507196156,17.2344328645468,-1.4372923939212074,17.68985768956937,-40.060164189325256,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,f26c2be4-506d-4859-9e54-d89e833ff2ce,63.82943012160162,1.7001601049856268,0.2769811493902282,7.668041619513572,0.6762641257384004,59.6661711138167,3.323746924423113,0.2367840559626708,-3.5867994140093007,0.0125575295258366,0.4159784429935695,1.8991863490207777,-7.04148946055584,-52.30417264730828,,549.0609082373629,-710.508749336991,61.14694101072888,0.6003633186375773,-0.7912680712015646,-0.1160117456615088,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,38.44856125872092,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
69,117,11/12/2024,11:44:00 AM,32,2,Jaidyn Studebaker,studeja10,,Georgia tech,Paige Vukadinovich,vukadpa10,,Georgia tech,,1,Top,1,0,1,,,StrikeCalled,,,,,,,51.48919139896894,8.757858672029844,1.33030102378158,696.5153020222983,149.9323849755043,11:00,0.7298982934305687,0.0248588246298635,-2.3871601721077966,-60.901675710343646,7.641010445982211,-2.725228807614573,1.926495664953275,-0.5488715043554887,48.17404865222634,-6.945525778735173,-1.6169271970321348,0.6187091055547962,,,,,,,,,,,,2.9201696632308627,3.527416199890248,0.0848467848756741,49.99999999999997,-0.0347501581443719,-1.8331879588169069,-75.32272468863802,13.356568007276916,1.6319336066092598,11.47152098347675,-30.2027569198301,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,ef4a7906-6005-4668-be51-f31086993ec8,51.65193492509523,0.7208353225487162,0.0159358955631426,8.86597534883232,1.4439801082973165,48.26692412005957,1.9337174533800487,-0.543764432094974,-6.814764706186455,-1.5249531279783624,0.6184184287425952,-3.511465866838846,4.502706052495676,69.83133016188607,,240.14799746973463,653.8061679599618,34.47849555817032,-0.2983888813158986,0.938681700260809,0.1727447281468341,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,45.3871615481078,Sara beth Allen,allensa10,Georgia tech,2022-11,True,True
70,118,11/12/2024,11:44:16 AM,32,3,Jaidyn Studebaker,studeja10,,Georgia tech,Paige Vukadinovich,vukadpa10,,Georgia tech,,1,Top,1,0,2,,,BallCalled,,,,,,,64.4283822291346,1.6767028693717216,1.6641285733409967,,,,1.7123628516222795,0.3800965463922944,5.102217441686273,,,,0.8632360338119837,1.227991846762062,59.230744927414,-5.395776715254283,0.2365451511892375,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,4ce0bcbb-b62a-431d-af38-9d4d4678993f,64.51783238797678,1.7086923035082746,0.3800965463922945,1.7391021749716862,1.664128573340982,59.29740729399564,0.866507157848794,1.2279918467620632,-5.326652104371374,0.2365451511892471,0.4022918545605553,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,high,,,37.89778393431373,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
71,120,11/12/2024,11:45:13 AM,33,1,Makayla Coffield,coffima10,,Georgia tech,Emma Minghini,minghem10,,Georgia tech,,1,Top,2,0,0,,,BallCalled,,,,,,,55.37228786598834,8.313436042661122,0.5531043805409842,743.6888592059795,357.74506355564785,6:00,1.7452216066166706,-0.2998207734719009,5.667932473816131,-48.82271582556712,-5.944848991238345,0.2290489271654801,2.910293309463748,0.3296281729680876,50.16376843157761,-6.168696275375336,1.5059846088570277,0.4648874145779192,,,,,,,,,,,,0.1282520318226216,-9.958115763563807,0.4215991811654749,50.0,-0.5530864628101847,-0.7891504909744357,-82.43087574122752,17.791496877706788,0.0861901793929475,13.334145315168897,-38.86627716228011,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,d9157bda-410c-4226-9ec9-b8d03bf9f58d,55.42014898392132,1.7379311049277877,-0.3023497863444203,8.443216653372383,0.5993542578970924,50.171290334165896,2.916289847540723,0.331658583234698,-6.040467276049327,1.5497155018439066,0.4648494029090447,-0.0946380736868892,-7.9151097898005185,42.581939436423966,,547.5858476305845,503.2125383789494,73.63104083813087,0.7357402464283391,0.6766439111595923,-0.0289708004069031,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,37.33206890218387,Sara beth Allen,allensa10,Georgia tech,2022-11,True,False
72,122,11/12/2024,11:45:52 AM,34,1,Makayla Coffield,coffima10,,Georgia tech,Brionna Condon,condobr10,Right,Georgia tech,,1,Top,2,0,0,,,BallCalled,,,,,,,57.78910601407059,2.6863568832954607,2.9795654501172724,602.1524625505721,167.26957732579797,11:30,1.6584668251962171,-0.468498120281058,5.731645626871567,-30.70083512218935,3.218912639714258,-0.0793587634931395,0.7609961858793014,0.1892902248033352,56.32604560777126,-6.548380312567631,-0.0370529563533568,0.4411989032665968,,,,,,,,,,,,1.218988069101651,3.511153212522005,1.132620387889539,50.00000000000001,0.7414771263837882,-4.535563428994556,-86.76652441866759,8.366503405749095,0.906490615567286,14.914249557859646,-29.563008905908887,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,df81d0af-ae8c-48c3-9bad-271bf59e43c3,57.87955130744755,1.6548093516008755,-0.4708924256142593,2.7481445011613044,3.021072022343613,56.39174054697702,0.7640613297617701,0.1908814892336201,-6.482824096792692,-0.0031051042620256,0.4410899747786548,-0.321542321314932,1.9347606503446284,77.51456847776966,,130.1801564197107,587.9121660845758,21.61913543760978,-0.2108768678971558,0.9763510118256796,0.0476408259044384,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,37.26835574912843,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
73,123,11/12/2024,11:46:05 AM,34,2,Makayla Coffield,coffima10,,Georgia tech,Brionna Condon,condobr10,Right,Georgia tech,,1,Top,2,1,0,,,BallCalled,,,,,,,59.69302131300677,7.810147146651172,-0.6243943773403733,964.3168411254882,230.53530490045344,1:45,1.691517595850965,-0.1657017820593586,5.548306395615898,-32.21108958738874,2.438618273326327,0.5719030808739054,3.936703072998765,-0.1496149885145488,55.64820064094865,-1.755722993497397,0.6593588559954097,0.4325182218580178,,,,,,,,,,,,-0.7372584758979409,-0.2169064290603567,0.0248291405877335,50.0,-0.3375048978301072,1.027508230954138,-88.98979615213938,16.516526991737614,-0.5761304643496215,15.805225330518828,-32.34355106449132,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,46e81f21-8109-400f-82c1-69d04ff05097,59.79239361353712,1.6877989750104332,-0.1684561807830357,7.87496030786251,-0.5745123765561927,55.72198368556346,3.940027366883366,-0.1476216354535482,-1.6835810498779824,0.7019286963367928,0.4324093086833215,0.2587777279590348,1.070873182497626,82.792542312373,,120.9854613795503,956.6971768605872,12.54623545082381,-0.0797442030816917,0.9920983810092876,-0.0968589927348861,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,37.4516949803841,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
74,124,11/12/2024,11:46:21 AM,34,3,Makayla Coffield,coffima10,,Georgia tech,Brionna Condon,condobr10,Right,Georgia tech,,1,Top,2,2,0,,,StrikeCalled,,,,,,,54.65286167733655,7.985235167340363,-1.6327625720450796,740.965776231554,235.67660023078875,1:45,1.69414106177225,-0.125475982678738,5.383001494277269,-41.80439697603865,3.327406137525543,1.933341976868996,2.9077127563578604,0.129313302612643,49.185067485344064,-5.48638270939098,1.0393865375170428,0.4749803606902333,,,,,,,,,,,,-2.2620669992607243,0.34312564224861,-0.2405876579442931,50.0,-0.4009244292624925,2.489646252195497,-81.38127493515941,16.05829871953378,-1.4786935615385577,13.195154240580024,-31.949751332165068,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,f2bfddba-c7fc-4dea-a372-0b80d14a5f3f,54.7497647536645,1.6894104675580113,-0.1282887635567898,8.064876650421319,-1.583491262665608,49.24453523241626,2.9121545320747853,0.1314076092956623,-5.391836380468622,1.0836625337141537,0.4748541633454222,1.6052187938888718,1.532799955903603,77.23525822086174,,163.71517625038229,722.6531828005295,22.094836428615405,-0.1245846921476037,0.9752855070794773,-0.1824742013634087,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,37.616999881722734,Sara beth Allen,allensa10,Georgia tech,2022-11,True,True
75,130,11/12/2024,11:48:13 AM,37,2,Jaidyn Studebaker,studeja10,,Georgia tech,Emma Minghini,minghem10,,Georgia tech,,1,Top,2,0,1,,,BallCalled,,,,,,,62.13891568261488,2.0468248054324545,3.218483691660892,,,,1.808979976752063,0.21045375742363,5.3489976491766,,,,0.6089463109075733,0.1036672550326452,59.20682393748481,-7.059083448180582,-1.7077885055571969,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,73ddba96-56b7-42a2-bcbc-8804f99ff987,62.22452515575712,1.8051660495360469,0.210453757423627,2.112846635468663,3.218483691660898,59.26867239289288,0.612159496859735,0.1036672550326451,-6.99093122240369,-1.7077885055571915,0.4032911196097614,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,high,,,37.65100372682341,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
76,132,11/12/2024,11:48:47 AM,38,1,Jaidyn Studebaker,studeja10,,Georgia tech,Brionna Condon,condobr10,Right,Georgia tech,,1,Top,2,0,0,,,BallCalled,,,,,,,64.45131813247764,0.4964635809622841,1.3048002138733945,,,,1.7027145031604158,0.1967317211175816,4.897022665863647,,,,-0.5031336414974078,1.0323357544476652,59.83513658638802,-7.680704841616277,1.3048002138734045,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,22f05e72-f097-4d5d-9ddd-e796f1ae10d6,64.54139787546146,1.698645420305242,0.1967317211175823,0.5614439961048556,1.3048002138733836,59.90132160087196,-0.4994410014416223,1.0323357544476577,-7.60872320169732,1.3048002138733843,0.4042762178696029,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,low,,,38.10297871013636,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
77,133,11/12/2024,11:49:02 AM,38,2,Jaidyn Studebaker,studeja10,,Georgia tech,Brionna Condon,condobr10,Right,Georgia tech,,1,Top,2,1,0,,,BallCalled,,,,,,,61.22528449195816,6.817359923385464,0.1330113497057999,,,,1.2309290438469471,0.1339184251094773,-0.0010332196893695,,,,3.6960110198402,-0.3966322521604291,56.78987972627117,-1.100939513083722,-0.553206272993889,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,31e6426b-da34-41b9-85b0-9b73c9745991,61.35984007091744,1.2236851770695265,0.1339184251094778,6.91159149153294,0.1330113497057974,56.88796645413824,3.7011841452509473,-0.3966322521604294,-1.0018830854999383,-0.5532062729938965,0.4756841492977602,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,high,,,43.00103459568937,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
78,135,11/12/2024,11:49:45 AM,39,1,Jaidyn Studebaker,studeja10,,Georgia tech,Jayden Gailey,gaileja10,,Georgia tech,,1,Top,0,0,0,,,BallCalled,,,,,,,63.05804591614037,1.977369769264934,1.1245449357102708,,,,1.837794103429756,0.2808934741247018,5.247221220087352,,,,0.4773801627749918,-0.3819394446397413,59.94378894200795,-7.423748192693324,-2.178402150933859,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,47d9048b-5034-4e74-b342-333e06587364,63.14597615277231,1.8339585492863892,0.2808934741247052,2.042321057853173,1.1245449357102466,60.00654584934833,0.4805671372270432,-0.3819394446397413,-7.356515975854544,-2.1784021509338745,0.4093033470684788,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,high,,,37.75278015591265,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
79,137,11/12/2024,11:50:19 AM,39,3,Jaidyn Studebaker,studeja10,,Georgia tech,Jayden Gailey,gaileja10,,Georgia tech,,1,Top,0,1,1,,,BallCalled,,,,,,,62.97319297395368,-0.5833640920046692,1.2586036491987012,,,,1.6985301043936278,0.4071694854387835,5.075888959911451,,,,-1.2917277544344348,1.2092494432851868,58.68605295775022,-9.07940523900741,1.258603649198736,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,752f725e-bc8d-40db-b842-9e9ad0c3fdf1,63.055627122296414,1.6945850915774403,0.4071694854387845,-0.5171519605779086,1.2586036491987291,58.7474335547988,-1.2878361800957692,1.2092494432851952,-9.004156831878927,1.2586036491987287,0.4117067247414662,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,low,,,37.92411241608855,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
80,139,11/12/2024,11:51:10 AM,40,1,Jaidyn Studebaker,studeja10,,Georgia tech,Paige Vukadinovich,vukadpa10,,Georgia tech,,1,Top,0,0,0,,,StrikeCalled,,,,,,,51.41504900057362,7.676655208571774,1.032147480489601,866.6525302463108,71.25024131123179,8:30,1.7583917533408726,0.312276809894533,5.365425002286513,-47.66418765022895,0.2612336321951432,-5.395975985626695,2.364201225264642,0.6482490883708543,47.86364301094456,-6.6725394607887925,0.1629099553087173,0.5045411010503711,,,,,,,,,,,,6.775025960284769,-2.5511072344296304,-0.039846795224711,50.000000000000014,-0.3369750337331803,-1.9881555160293292,-76.62318334053226,15.572513992644623,3.928577437817917,11.641970018366424,-33.65333872546376,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,349b7295-39ba-4b8a-8c1c-413dca4ae196,51.48898740025982,1.752403368351594,0.3063582587941266,7.777187720841284,1.1350912551818924,47.89947712338051,2.369115196634449,0.6524949815059153,-6.568060271069062,0.2532563849962904,0.5044454184128135,-6.060849266281685,-1.659171350048659,61.42797331191523,,414.4879586806443,761.1086258157144,47.82631380108507,0.153730739963972,0.87821658537061,0.4528824226773607,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,37.634576373713486,Sara beth Allen,allensa10,Georgia tech,2022-11,True,True
81,140,11/12/2024,11:51:25 AM,40,2,Jaidyn Studebaker,studeja10,,Georgia tech,Paige Vukadinovich,vukadpa10,,Georgia tech,,1,Top,0,0,1,,,BallCalled,,,,,,,63.18584649076677,4.387036171506133,0.73513517393931,,,,1.7679703302878478,0.1868500702949783,5.0772369732678735,,,,2.699245761511326,-1.1536503390127324,59.83357876367822,-2.426218480784489,-2.0296301448603606,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,75a34b42-f87b-4e37-b664-54466d74cfcc,63.28169594842284,1.7640057958090454,0.1868500702949764,4.452558085735564,0.7351351739393228,59.90822917418759,2.7024411795884604,-1.1536503390127335,-2.3581594592515733,-2.029630144860377,0.399319408540894,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,high,,,37.92276440273213,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
82,141,11/12/2024,11:51:42 AM,40,3,Jaidyn Studebaker,studeja10,,Georgia tech,Paige Vukadinovich,vukadpa10,,Georgia tech,,1,Top,0,1,1,,,StrikeCalled,,,,,,,63.1102881843699,1.604122776695993,3.3187661031661797,,,,1.7842120443034135,0.2381334521113756,5.118432007171784,,,,1.4162672899898248,0.5883797969577845,59.72562029144112,-4.1481384714182825,-0.5549090182446875,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,5e8e5452-adfb-4717-8231-29286f607448,63.19834707511997,1.7803018649592914,0.2381334521113724,1.6697531045545062,3.318766103166211,59.79553602251139,1.4194469113222636,0.5883797969577854,-4.080408146499743,-0.5549090182446775,0.4000884780156184,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,high,,,37.88156936882822,Sara beth Allen,allensa10,Georgia tech,2022-11,True,True
83,143,11/12/2024,11:52:17 AM,40,5,Jaidyn Studebaker,studeja10,,Georgia tech,Paige Vukadinovich,vukadpa10,,Georgia tech,,1,Top,0,1,2,,,BallCalled,,,,,,,63.86082786255877,1.7566416904812003,1.0391629202339965,,,,1.7356055998705475,0.2486771989438267,5.061440955384533,,,,0.3060575209911662,0.9111406464136425,59.1410274080592,-6.558616459756488,1.0391629202339667,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,a4b85efb-c72a-4bd2-803f-671ea701122e,63.95025939965158,1.731799472083224,0.2486771989438266,1.8206051139417652,1.039162920233984,59.20937486361482,0.3098433809468078,0.911140646413644,-6.4844418393520735,1.0391629202339845,0.4062442012260728,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,low,,,37.93856042061547,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
84,144,11/12/2024,11:52:34 AM,40,6,Jaidyn Studebaker,studeja10,,Georgia tech,Paige Vukadinovich,vukadpa10,,Georgia tech,,1,Top,0,2,2,,,BallCalled,,,,,,,64.72297445147935,2.308387009150775,2.0092219783242125,,,,1.7095588545409774,0.1818183877567454,2.9247644860561715,,,,1.7199495292257756,1.3448405177758187,59.67099859285051,-3.45356035163996,1.121352222893436,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,0d01e3e6-a6b0-4b2a-942c-03662733070b,64.8306905810053,1.7045143678591803,0.1818183877567519,2.381260748999786,2.0092219783241867,59.75225987434029,1.723754511788183,1.3448405177758191,-3.376607377623692,1.121352222893436,0.4231470293514311,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,high,,,40.07523688994383,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
85,146,11/12/2024,11:53:21 AM,41,1,Makayla Coffield,coffima10,,Georgia tech,Emma Minghini,minghem10,,Georgia tech,,1,Top,0,0,0,,,BallCalled,,,,,,,56.37906188015547,3.0465826840777805,-1.8438598536975963,927.8664347330728,182.20596150388508,12:00,1.6649465139944553,-0.1993195498574142,5.355181784175006,-35.62315677455473,4.258899108695758,0.4492759797580182,0.8700046208030361,-1.510338734458389,52.554771548098216,-6.48969036163501,-3.4103833047937435,0.4569075544156786,,,,,,,,,,,,-1.1716386975942852,4.105733270741142,-0.2024934694986359,50.00000000000004,0.6954606386474547,2.779370713096924,-84.62608809989617,8.72161484124291,-0.8288713602976623,14.1813574062835,-29.269464129642007,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,685216d1-4366-4bed-934e-721506c6f69e,56.47083233216003,1.6613678375379564,-0.2021968520675476,3.1089528340182584,-1.7922955877692577,52.62056273455038,0.8735556963739235,-1.5080630304268408,-6.414495227389135,-3.3623559460334342,0.4567863703839801,0.0949738266560741,2.7451109407212777,73.60715516867471,,261.8639899498856,890.1479492038329,28.22216432747869,-0.282012493565261,0.9593492294609294,-0.0108632134207454,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,37.644819591825,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
86,148,11/12/2024,11:53:52 AM,41,3,Makayla Coffield,coffima10,,Georgia tech,Emma Minghini,minghem10,,Georgia tech,,1,Top,0,1,1,,,BallCalled,,,,,,,54.1001936510024,3.210168852159568,-0.3556199030370299,788.2557281494142,323.065909166963,4:45,1.619438620384978,-0.2671388055315757,5.405908096507201,-46.12025903660477,-1.2183402831018455,3.0265734569643987,-0.021412625030283,0.041825731098444,49.74267644303014,-9.699629875760504,1.2449542545605012,0.4755882950009691,,,,,,,,,,,,-3.407367622533452,-2.773237457580611,0.1646019390810087,49.99999999999997,0.526425352196787,0.8347762661731402,-81.2702577087128,9.696630384628312,-2.219069201073563,13.255745909064116,-33.980137602063564,Georgia Tech,Georgia Tech,,,,87dce14d-fad0-473b-aa9d-ec9f848e47b7,854ff9b9-6037-4f34-afc1-4a73a8b67e1a,54.15912231363293,1.613136857694212,-0.2698032443458148,3.3194468424881425,-0.3086567690090232,49.76743835185876,-0.0160512435638471,0.0438898531242456,-9.587040430483142,1.2891027262850776,0.4755118281716717,2.698616868834327,-3.20109920392093,69.12749022818754,,280.84741389284216,736.526865138038,35.62897215503742,0.2847920899405885,0.9343755317416852,-0.2140930433006053,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,37.5940932794928,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
