PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,category,date_display,sin_axis,cos_axis,predicted
6,08/26/2024,1:19:32 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Riseball,,,,,,,,,60.95238236134975,6.993379723125828,-1.7925231760686766,1392.7308044433594,279.31395687735204,3:15,1.9289942989500188,-0.6010557235910452,5.999999999999997,-33.75895589984683,-0.1533078732885116,7.709665000257339,3.482795536482674,-1.0721869275353466,55.87767629019195,-2.403126243469504,0.3619014548074861,0.4172320480326668,,,,,,,,,,,,-9.629338850469336,-2.6225477314304184,0.1169852020371227,50.000000000000014,-0.0046221034960503,3.9171660715342185,-91.04871954080632,15.849559736112171,-7.891894019236015,16.317295647213914,-34.32340470562256,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,3e8afa4b-7a41-444e-9d3c-2b6d80d60d80,61.03492753435288,1.923896535729036,-0.6011886288721092,7.084044030412228,-1.789989417413526,55.92956216419675,3.4869893001025063,-1.072174637588122,-2.3106738540449068,0.3620903801726065,0.4171592811077734,7.692505896978427,-1.5851194738851102,51.40099266441892,,868.87746608513,1088.46269691475,62.3866050289883,0.1009691067498013,0.7815312861912191,-0.6156412008519622,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.9868163214938542,0.1618442079079078,False
17,08/26/2024,1:24:10 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Riseball,,,,,,,,,60.787834526749215,4.921351263932301,-0.8015236262930724,1214.508536202567,291.9361179464568,3:45,1.6959831200353874,-0.0783566133071799,5.999999999999997,-34.6275048753741,-1.0987847495605791,6.030569226265041,1.874583285603664,-0.0736249477605686,56.07044462668756,-4.737079848236708,0.8846039201651403,0.4167542239614772,,,,,,,,,,,,-7.325237005681203,-3.012068529800667,-0.1638728378733403,49.99999999999997,0.229926875770787,2.1117015760528,-91.19973830341824,12.652767060432774,-6.017607286341533,16.48967798684876,-34.648433079371074,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,c1fa5e56-dede-4e3f-9e98-6eb4f7906281,60.86348837414009,1.690583649529729,-0.0793064464852855,5.016620554243718,-0.7843084911179888,56.11485272533978,1.8788841037589248,-0.0730038488543859,-4.64382432938528,0.8979732834077851,0.4166848934690409,5.92109907959583,-2.5749763904087604,58.46308503899449,,635.2460105818973,1035.129697452781,52.304779393987324,0.19539632176534,0.8523033528354983,-0.4851796287829321,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.9276009466138874,0.3735725951418548,False
24,08/26/2024,1:26:27 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Riseball,,,,,,,,,60.23161302630059,4.3632605380927565,-0.8735632150836936,1095.8862847222224,265.9444903607618,2:45,1.6950948657312923,-0.2740345214156935,5.999999999999997,-32.26843275784404,1.8302582958428104,6.58933982173473,1.7214117723893512,-0.2674881281726695,55.592919334601,-4.639831518181166,0.9687857437972888,0.4202815995416878,,,,,,,,,,,,-8.003247017403945,0.6058616742994114,0.0098652684116691,50.000000000000014,0.3801138635729668,2.2845097277647683,-90.43555658045426,11.335756146914973,-6.464698066692533,16.21762757826597,-31.6846591191046,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,2a115a68-6945-4148-9271-21084b65507b,60.31834340404418,1.69059518398927,-0.2744632485114383,4.4415547673374505,-0.8658156607778786,55.64930430216057,1.7251062699849369,-0.267261754060012,-4.559967578513785,0.9735730643228028,0.4201958844169177,6.539448649818523,0.4326068956821728,56.64028875121641,,602.6208055725939,915.322300467608,54.98935555392428,-0.0388900706867484,0.8352347439950099,-0.5485166221962375,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.9974960002183424,-0.07072290681532238,False
25,08/26/2024,1:26:45 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Riseball,,,,,,,,,59.37303895477888,10.487007395779647,1.981369674816636,1159.1386027018232,308.5258236788051,4:15,1.9415159126839328,-0.5906421176654978,5.999999999999997,-40.25509755974808,-4.14539564914714,6.792595194441094,5.17750006177999,1.206420663439132,53.97234312353865,-0.6409832886179587,3.875314995365478,0.4324973731891758,,,,,,,,,,,,-7.242446625277794,-8.548605963833213,0.9723737172493304,50.0,-0.8693082524613314,-2.132337922495957,-87.86277395980535,21.65043820383604,-5.524233939230111,15.262971185047636,-38.69456698045177,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,9307a3e2-5b3b-479b-bbd0-f38409422f43,59.44470212771097,1.934285829002362,-0.5909668834981096,10.610371737189451,1.9872413006884584,54.00633135636648,5.182966882003785,1.2066019746324996,-0.5230996166651288,3.879149106565828,0.4324454498346858,6.754856971934194,-5.840810646151794,39.753755884596686,,891.1456529588503,741.2568552708835,76.87999095894908,0.4788603249464112,0.6394894049280183,-0.6014533150436753,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.7823275049093441,0.6228673013269521,False
26,08/26/2024,1:27:08 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Riseball,,,,,,,,,60.220496148379375,6.681360248489742,-1.3954949783085264,1091.8820354755103,294.44891689063166,3:45,2.020316496953966,-0.5056022667098675,5.999999999999997,-36.26784551921215,-1.8990062432972508,6.708337701389658,3.1675782175806986,-0.8134125704693468,55.30486930622735,-3.4195731562660847,0.4793273891394136,0.4219431638407751,,,,,,,,,,,,-8.321469954746092,-4.550968703561917,0.1217138185368451,49.99999999999999,0.1337046207022718,3.1119274786902764,-90.03121975987519,15.516491489649782,-6.668555881387497,15.952340664215468,-35.82104816668216,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,af825059-52dc-42b1-85fe-1ce23bceed62,60.29463937263845,2.014475099706168,-0.5060305539744789,6.783519211495543,-1.3876834518555083,55.34642590549677,3.1722204353094403,-0.8131642753204235,-3.3195134216968527,0.4845935536771511,0.4218777544370732,6.658206498161561,-3.413503125043724,50.25885472429131,,698.0622067287077,839.5924814641868,63.93201683409914,0.2646029725775344,0.7689406494343022,-0.5819927358229535,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.9103306365779134,0.4138817851846721,False
27,08/26/2024,1:27:24 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Riseball,,,,,,,,,59.107148007921055,7.12192331962704,-0.8689025791489976,1240.309053861178,289.5215953519672,3:45,1.7622495956510658,-0.8215220932919557,5.999999999999997,-37.026255770434354,-1.2834628211839032,7.294138017170898,3.1232053373777005,-0.7533473738233956,54.217143309741125,-3.188058486724769,1.1701380121786804,0.4302944703985853,,,,,,,,,,,,-8.82398151774663,-3.99894953963089,0.5513293988327156,50.00000000000004,-0.2329359735040252,2.318644152172879,-88.31084325713547,16.006315692273763,-6.799639876222041,15.414754593044853,-35.25558559080544,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,416aaeb4-5dbc-4c78-bcfa-f5ee76cf5227,59.18199348070812,1.756457820944436,-0.821955486821106,7.223748341761608,-0.8609553968650201,54.26015491294626,3.1278387661814784,-0.7531000161231953,-3.085287796318124,1.1755344363927438,0.4302269063575554,7.243066713033223,-2.84608752904102,50.55470878749101,,788.0193679428078,957.8058387987768,63.53411397664498,0.2123069463265144,0.772231594873111,-0.5988189412679278,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.9425156089971639,0.3341621265145188,False
28,08/26/2024,1:27:44 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Riseball,,,,,,,,,58.42787813840884,10.843007256765288,2.6043075509863987,1051.8136157989502,314.54202415669505,4:30,2.00691071676633,-0.777051863688581,5.999999999999997,-42.49711199813863,-5.095486678813607,6.470664895783282,5.288100755943883,1.3806807234095575,53.07508534267027,-0.8919760679672083,4.406315904694783,0.4401662706183041,,,,,,,,,,,,-6.650358308352423,-9.781471012101225,1.3035617048078765,49.99999999999998,-0.911218693581274,-3.0770123599717807,-86.32133707301497,22.12897340504427,-4.897336145010983,14.706638105405744,-39.37714291087803,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,dfb839c4-7a3d-42e9-9ab6-146e9678ee55,58.49353607012573,1.9992255534621195,-0.7772887621704173,10.974681483694354,2.60864062138574,53.10189089182829,5.293815211867691,1.38081156983371,-0.7677028002953822,4.409133930480555,0.4401224413340459,6.442718464540878,-6.864309186725994,34.404369964452194,,867.8202835057348,594.306181960181,82.50704026554597,0.57873096115802,0.5650299378457373,-0.5880575175398718,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.7127361685102623,0.70143221632408,False
29,08/26/2024,1:28:07 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Riseball,,,,,,,,,59.67693011447036,9.651695365359512,0.2441423671635172,1229.3082214355468,286.7975563761236,3:30,1.861742491189839,-0.4657828908968715,5.999999999999997,-36.50777462205125,-0.9741452259729612,7.868349476463258,4.870981998705823,0.3415375753779787,54.317196483969525,-0.4649724621871574,2.4430747588244963,0.429033601138948,,,,,,,,,,,,-9.105181954705332,-4.562212952350368,0.4424509744592652,49.99999999999999,-0.7144062402710096,0.6815684284756475,-88.60676607764694,19.98328322881212,-7.05791803591542,15.60780686743261,-35.71046711617803,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,da6e0fbf-e25e-4633-83e1-76f895f63827,59.76188095759182,1.8558981165533464,-0.4656967831264508,9.75273864869162,0.242743970378005,54.36719674892657,4.8756226456573,0.3413957980168214,-0.3638062799025148,2.439938144742505,0.4289611362855558,7.876036673243274,-2.5486919145744125,45.04665138009539,,868.5441226924482,869.9596601138658,70.65308012649506,0.2041810199618265,0.7076822923204359,-0.6763844204470126,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.9573318236601083,0.28899096769209126,False
7,08/26/2024,1:19:54 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Curveball,,,,,,,,,60.54137707797755,7.683682615026308,3.596134445128937,1032.2390367662583,309.42139559810585,4:15,2.172435267044905,-0.934756605666099,5.999999999999997,-38.67836005931842,-4.317546475593431,7.3608295659503025,3.7594468058330657,1.9149493667601072,55.47977966654698,-3.063633729387373,5.6429854948419385,0.4218938956120055,,,,,,,,,,,,-7.303146022474194,-7.8255034740120015,1.678286964508813,50.0,0.0289681674647864,-4.664471692284492,-90.23353195459984,17.48630603209906,-5.855110243863113,16.504658322452734,-38.44794653576292,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,5cf0172d-b2b3-4f7c-8c9c-40dcaa99255a,60.60400028082395,2.165671539275654,-0.9343937520427829,7.801668970581447,3.589774838260636,55.50777871205825,3.7645636295895577,1.914641786588284,-2.952729905917669,5.636329159540455,0.4218460729046439,7.400366553219507,-6.004559486957231,32.79524520322909,,867.7120592345595,559.1003588650728,84.0611552487765,0.5338043292365132,0.541638456744081,-0.6493694790057865,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.7724964962520404,0.6350190259183747,False
8,08/26/2024,1:20:13 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Curveball,,,,,,,,,61.002813701380695,8.488524597551036,1.2391289297185846,1173.2043805803569,305.0452310451894,4:15,2.1134798431649617,-0.6794738073761575,5.999999999999997,-37.53214677827983,-3.7339974777703873,7.211741281335497,4.297722262430051,0.6911811620241357,55.766306437118985,-1.9384279754323976,3.252512833427316,0.4184253446054868,,,,,,,,,,,,-7.989048439268076,-7.363938541572182,0.8885015987678528,49.99999999999998,-0.2027465334805839,-0.969611742477669,-90.84643343679733,18.742134027586072,-6.51068177930012,16.38974359660715,-38.17529752572239,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,6e17c9b8-ea18-495a-b86a-3376903fc588,61.07190968624424,2.107046330766216,-0.679485080034543,8.601992509975723,1.2394290214416377,55.80137080840082,4.302771968506916,0.6911323624682243,-1.8288350257508788,3.2513977408257464,0.4183731727577355,7.209053461660129,-5.323098687295042,40.49484214884284,,892.1801919714401,761.8549886078999,76.04644226866075,0.436676102338607,0.6493795976375643,-0.6225914549834727,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.8186989902617009,0.5742229212984026,False
9,08/26/2024,1:20:26 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Curveball,,,,,,,,,59.72124374969525,6.380497732105156,1.448328289059191,1097.0540379115512,306.51784565076593,4:15,1.9582040896558768,-0.9478210093020156,5.999999999999997,-38.13409980724615,-3.173655488725352,6.511442167934213,2.7606806410345817,0.4944698265975351,54.92838903752391,-4.244555211520285,3.266718952620077,0.4255592101905344,,,,,,,,,,,,-7.092003466242072,-5.979019950028673,1.2114149300635058,50.0,0.1228307586496316,-1.3765877202012111,-89.37966964110437,15.170608477704196,-5.587833695464257,16.004034021421226,-36.884956638098,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,97b8d9de-d19a-4ac9-9041-89502463a36d,59.78678403301097,1.951837350192044,-0.9483786365830787,6.492587233807395,1.4584637903388182,54.960454847595,2.7655978055141177,0.4948184962540118,-4.138040044847835,3.2742199928630344,0.4255038649714797,6.446733716597042,-4.811941405044953,46.4513094775534,,755.8381456436355,795.1328566271362,68.89707521450042,0.4099879829661229,0.7247891436057436,-0.5537061956801846,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.8036715549336539,0.5950731314641275,False
30,08/26/2024,1:28:29 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Curveball,,,,,,,,,59.8911116699464,6.698347461982973,1.545022299450362,1021.6844904972958,294.9968440920252,3:45,2.034697762666616,-0.5035258746014335,5.999999999999997,-36.95770529923147,-2.129932341799858,8.13429830457433,3.135449344732172,1.134095450917782,55.00751158801053,-3.5978927493629964,3.816017727033973,0.4247509655133659,,,,,,,,,,,,-8.949244526565115,-4.889830902170023,0.7729063819557801,50.000000000000014,0.1381787893278835,-1.311272396685718,-89.58720085090678,15.546228572945877,-7.078320325271988,16.17143316377909,-36.04161509493551,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,2d1f529a-3e48-4b20-8e65-78e1701a5f1b,59.96042130034248,2.0286997403349667,-0.502986706794216,6.803458239312239,1.5354851760469093,55.044033193417775,3.140189856819616,1.1336345319696577,-3.495965686653596,3.806099197112123,0.4246903511190638,8.193424597745953,-3.740749953141837,38.07123079946782,,804.3157446063817,630.0122071047518,78.72447434480367,0.3326647050218602,0.6166406683907857,-0.713504365872616,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.9063310638919647,0.42256834077396216,False
31,08/26/2024,1:28:44 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Curveball,,,,,,,,,60.0729043571174,5.814931584305949,1.770528975914485,1100.156677246094,299.0771042606853,4:00,1.8798989138926616,-0.9722977855752396,5.999999999999997,-36.91197294871775,-2.397830421709933,7.47469315494209,2.429424349904238,0.7505240298761434,55.314060813775086,-4.473208854015795,3.8571385963259432,0.4228341606082438,,,,,,,,,,,,-8.096835553284343,-4.888207544969039,1.2994927885732697,50.00000000000002,0.1866953056629736,-1.762221580004933,-90.00556062072387,14.207415600130073,-6.462397223879196,16.353331012238613,-36.07551685188013,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,ed246dc6-9c7b-42fa-9e73-c8b1b38bb310,60.13964131755556,1.873939524173732,-0.9723352328191524,5.9209001900036045,1.7712957226882342,55.34894674136032,2.434204889798898,0.75048837267353,-4.370387471629992,3.856312181166756,0.4227756437244567,7.468994949930101,-4.010091610961801,44.0065664463568,,791.2988883217097,764.3237428145173,71.92601787433446,0.3495505044986907,0.6947408115794637,-0.6286092979988596,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.8739664958195437,0.4859861769483857,False
32,08/26/2024,1:29:00 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Curveball,,,,,,,,,59.93387987028103,7.536515177060205,2.875381450515357,894.1607666015626,302.7780696655316,4:00,2.222540456802468,-1.12852000183513,5.999999999999997,-36.94571926979046,-1.9833501910414952,5.769706003936443,3.85737231091281,1.1395346636163997,54.90706416749244,-2.737525341331354,4.483059899768226,0.4255709246893748,,,,,,,,,,,,-5.714150122094803,-5.019464062886685,1.7238219790150309,49.99999999999995,0.1313077105663572,-3.708024255682228,-89.40299614775316,16.853180820062892,-4.502095802403739,16.07628873653453,-36.12881234248741,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,b0b25408-d70d-4232-9615-700e9cad4a67,60.011594705886175,2.216586781119032,-1.1291422666250837,7.639108380596027,2.886478584358993,54.95067643030214,3.862016565351154,1.139921290202352,-2.637121501921276,4.491287548636695,0.4255034472021946,5.698901246025565,-3.5822737725107485,48.5085456425698,,592.3889550891871,669.7751879681982,66.25083287211092,0.3586730243925423,0.7490545469958532,-0.5570197009064796,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.8407738842796701,0.5413864382428469,False
33,08/26/2024,1:29:20 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Curveball,,,,,,,,,61.30772532855657,8.473027463479417,2.493067036136744,1206.9409240722655,303.723288637101,4:00,2.030872525872444,-0.8884822201495173,5.999999999999997,-37.461153157749976,-3.915388470285088,8.183143079928527,4.214972497046762,1.3427344696173171,56.04540612802322,-1.9311705775530392,4.77330300837334,0.4168601404787423,,,,,,,,,,,,-8.669553755070766,-7.61546601066683,1.372733744191901,50.00000000000002,-0.2818747022148279,-2.841002404219298,-91.27077692806272,18.795710233665524,-7.119062365852881,16.75401546915145,-38.427540712144754,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,82ffb7d5-c986-4abd-b91d-e7e58a1e8306,61.37475848773936,2.02417287279533,-0.8878719572619692,8.588938020665566,2.4823467546510245,56.077609015952,4.220038275311026,1.3422425072627102,-1.8215715249443367,4.7626732356028,0.4168101802758522,8.249960677126827,-5.546584778110035,34.17314494015481,,998.55525231657,677.933479237754,82.73439340737619,0.4593269071885141,0.5616956602568252,-0.6881255536464863,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.8317285294620128,0.5551825405026329,False
34,08/26/2024,1:29:45 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Curveball,,,,,,,,,59.74741139878535,8.260908115085972,3.787511558408913,1048.1256448496945,298.6882437090537,4:00,2.059031157814406,-0.761987244410711,5.999999999999997,-37.93810132176116,-2.5201208261823567,8.06119214728172,4.075085956565449,2.265431276498522,54.6286678113431,-2.272668709359665,6.02797568671667,0.4283348588149476,,,,,,,,,,,,-8.040522200908429,-5.962924762642578,1.542197355134575,49.99999999999997,-0.2109344649835247,-4.801642067969212,-88.92306128674286,18.04579669116384,-6.254196782944989,16.142824893695064,-36.81221908987237,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,40e45419-94ce-413c-b474-9337bb382b09,59.8191737091858,2.052782253988997,-0.761505532183993,8.370274561116185,3.7789668931201295,54.66632142573559,4.08007296386974,2.2650080399296604,-2.1655782926083265,6.018924289177833,0.4282746828074296,8.114290806649766,-4.2121958778668525,36.20731099787579,,845.7167984417401,619.1368703485849,80.6884940367068,0.3873398783234831,0.5907086363079799,-0.7078355216090219,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.8772446803716695,0.4800435092359936,False
35,08/26/2024,1:29:58 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Curveball,,,,,,,,,60.696656153055045,8.401775943245129,1.99873550739251,1160.968512641059,302.3472388250909,4:00,1.9761166168381128,-1.0053910422374654,5.999999999999997,-37.519222147518455,-3.342617715027025,7.671340101356096,4.108330796705727,0.8756984930738706,55.49165550395025,-2.0224587380245933,4.138444709384616,0.4207614841708162,,,,,,,,,,,,-8.251552610892782,-6.905956703975093,1.3823869642282658,50.00000000000001,-0.3201988173347173,-2.1023391227118498,-90.39838824341736,18.507192105097577,-6.650557175136644,16.369848221716374,-37.74008813348195,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,f96b5caf-e45f-4365-8000-a268f9950668,60.76635980334683,1.9697331856596585,-1.0051741930665337,8.513993214003609,1.9949257248582664,55.52735802584487,4.11334870099444,0.8754788987019502,-1.913756672332233,4.13365687049448,0.4207073104629979,7.694529909969909,-4.959656175702476,38.810240956125085,,904.6567927829652,727.6290089156919,77.92259505169382,0.416924114910143,0.62674310370436,-0.6583064365213359,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.8448209868839915,0.5350490632833204,False
41,08/26/2024,1:33:00 PM,,,Camden Anders,,Left,Georgia tech,,,,,,,,,,,Curveball,,,,,,,,,52.27169505405662,10.370836186277202,0.7231914564946277,906.465297154018,300.8983627251178,4:00,2.086172360531993,-0.3625966942376475,5.999999999999997,-48.69786150505215,-2.186725658681162,6.57517077717856,4.540579367377822,0.6344934979560775,47.55859558756192,-3.123358961939193,2.559955344059912,0.4908513561221167,15.19448777841613,-10.071187413074764,6.883694302081952,572.0709838867188,,,,3.877817272794179,,3.716172534495791,0.3999608313214094,-7.427585613715813,-6.223447981502625,0.4608753151792312,50.00000000000001,-0.7805863642609939,-0.2035620615911822,-77.42630048098638,19.901574652043536,-4.398517933883879,11.871620168972113,-35.859493144763405,,,,,,66f01742-931f-4908-b9d7-49c56842d81b,87972791-932c-4d12-97e1-4a29ae1d448f,52.34181109053903,2.0784281306867576,-0.3636840007111485,10.50393623657468,0.742715838604261,47.58714217344763,4.546622342744445,0.6352386751667863,-2.9928958153457708,2.5760213472238425,0.4907858952094858,6.451630217427945,-4.222315242660533,45.35463695776861,,636.9881784299838,644.9227825755372,70.27165633697201,0.3608567130913468,0.7114699091077923,-0.6029867337272515,1.7930635337317615,14.852517724431126,-2.657084729152947,-0.8532310170358602,-4.730352927047522,4.122441483507568,0.2513367762345244,3.869663632164032,-0.0246174967589443,-0.0957607169440941,-0.2278283213106943,-0.605109905490328,0.787394263403961,-0.1176956933622462,,,1.0,0.0,1.0,0.5876152810869554,high,high,,,37.00000137600001,,,,2022-11,BP,08/26/2024 - BP,-0.8580795802446489,0.5135167319252287,False
87,09/16/2024,6:37:51 PM,1.0,2.0,Camden Anders,,Left,Georgia tech,Gracyn Tucker,tuckegr10,,Georgia tech,,3.0,Top,0.0,0.0,1.0,Curveball,,StrikeCalled,,,,,,,61.20418682041342,6.3006936430908045,-0.8952379028447475,1228.332908630371,296.5452236056554,4:00,1.3754177802774503,-0.7526402475665003,5.999999999999997,-35.81919207298166,-2.685432428456956,8.036883097995432,2.282796700444009,-0.899371498599822,56.38910010485562,-4.413573791219265,1.5155746235709664,0.414869344907347,,,,,,,,,,,,-9.585298790433251,-5.430953166691046,0.4700342697984779,49.99999999999999,-0.4203566877482864,2.536622782350712,-91.59979830625863,15.125347871999429,-7.9458142598748145,16.598309558264614,-36.676084009765255,Georgia Tech,Georgia Tech,,,,fd6f21de-8339-44a9-93a5-5eb0672fa0af,d884f1e1-fac9-418f-b45e-f312a716eaef,61.26959112341928,1.3693784922874896,-0.7524321279327832,6.40353681899715,-0.8987024320207438,56.42278674804771,2.287428190996497,-0.8996047381441173,-4.312698734272999,1.510440199709642,0.4148097165993982,8.061888534445028,-4.210767789728768,43.40133771527536,,892.4558682912337,843.9930435595353,72.65586243116692,0.3247019892030995,0.6871044792739563,-0.6499661935587231,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,Reese Hunter,huntere10,Georgia tech,2022-11,Scrimmage,09/16/2024 - Scrimmage,-0.8945818985694258,0.4469040464707403,False
88,09/16/2024,6:38:07 PM,1.0,3.0,Camden Anders,,Left,Georgia tech,Gracyn Tucker,tuckegr10,,Georgia tech,,3.0,Top,0.0,0.0,2.0,Curveball,,Foul,,,,,,,61.94910763979392,9.874889451382412,-0.3201746462393478,1169.447602924548,305.97823385890564,4:15,1.38530339355696,-0.3197178148616485,5.999999999999997,-37.83132656883624,-4.026628048503298,7.548293570900778,4.323892307901104,1.3536333044997615,55.81239855656157,-1.5516185385623102,4.502125051706259,0.4132310012977576,,,,,,,,,,,,-8.730928374122813,-8.692538483149336,0.1730766016417912,50.00000000000004,-1.253442436652829,1.5458035294279024,-91.87082960945926,21.23498221234685,-7.294353239537496,16.461334581688188,-39.436329555251845,Georgia Tech,Georgia Tech,,,,fd6f21de-8339-44a9-93a5-5eb0672fa0af,85960aea-0776-44f0-ad81-540998c344a5,62.016984957323366,1.3787690089344142,-0.319392748529721,9.98650748099257,-0.3258080355416237,55.84618923314348,4.329057390176532,1.35338586947984,-1.4402419374897129,4.496765689258487,0.4131797520458377,7.576538722303575,-5.64984140166544,36.43464371894482,,940.8613376933126,694.5413157040563,80.45348379358013,0.4726464143397838,0.5939054592673937,-0.651061957469588,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,Reese Hunter,huntere10,Georgia tech,2022-11,Scrimmage,09/16/2024 - Scrimmage,-0.8092402302180232,0.5874778717506566,False
