PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,category,date_display,sin_axis,cos_axis,predicted
246,9/28/24,1:07:44 PM,2.0,2.0,Kinsey Norton,nortoki10,,Georgia tech,Zoie Schuler,,Right,Tennessee fall 24-25,Windup,7.0,Bottom,1.0,1.0,0.0,Riseball,,BallCalled,,,,,,,58.57070161,7.683745161,0.979577019,1306.881428,110.3200045,9:45,0.864235445,1.292319804,6.0,-32.25446742,4.327358779,-7.03166985,2.977841006,1.314769276,53.45095177,-1.297448072,-0.988635675,0.435315583,,,,,,,,,,,,8.564876325,2.272703015,-0.999854435,50.0,-1.211873857,-2.427129746,-87.45844119,16.07513433,6.449821143,15.52201988,-30.46257969,Tennessee Fall 24-25,Georgia Tech,,Softball,,24604c2a-7217-46d8-9bd9-8f0cb78fe40e,f97d46de-8c41-49a2-bf71-d2fa95cdddac,58.67753835,0.86025708,1.292574659,7.751949768,0.974886934,53.52421196,2.981263531,1.314692376,-1.222524125,-0.990210893,0.435205514,-7.000687619,2.865093744,-52.2576308,,799.957755,-1033.444075,61.21119621,-0.212563891,-0.790771108,0.574018855,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.0,Reese Hunter,huntere10,Georgia tech,2022-11,Game,9/28/24 - Game,0.9377677468126697,-0.3472630890807266,False
247,9/28/24,1:08:02 PM,2.0,3.0,Kinsey Norton,nortoki10,,Georgia tech,Zoie Schuler,,Right,Tennessee fall 24-25,Windup,7.0,Bottom,1.0,1.0,1.0,Riseball,,StrikeSwinging,,,,,,,59.49031907,7.007576715,1.422904313,1329.390786,110.0171999,9:45,0.821066294,0.946965587,6.0,-31.22109322,4.125588427,-7.085498898,2.594517979,1.240378525,54.39499933,-1.692150517,-0.559753166,0.427903508,,,,,,,,,,,,8.784597135,2.299088639,-0.553286796,50.0,-1.089188237,-3.164623751,-88.93962089,15.14558357,6.846187029,15.96915008,-30.38227808,Tennessee Fall 24-25,Georgia Tech,,Softball,,24604c2a-7217-46d8-9bd9-8f0cb78fe40e,3182a62a-595e-40c1-a9e4-f5df5b48b9b5,59.59620287,0.817082134,0.947148925,7.07541838,1.41954371,54.46666943,2.597826176,1.240355724,-1.619651125,-0.560166086,0.427797269,-7.062912059,2.717787599,-52.59010652,,807.6221832,-1055.948044,60.75129988,-0.207953048,-0.794309736,0.570813081,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.0,Reese Hunter,huntere10,Georgia tech,2022-11,Game,9/28/24 - Game,0.9395899057483851,-0.3423022188297073,False
249,9/28/24,1:08:49 PM,3.0,1.0,Kinsey Norton,nortoki10,,Georgia tech,Camryn Sarvis,,Right,Tennessee fall 24-25,Windup,7.0,Bottom,2.0,0.0,0.0,Riseball,,BallCalled,,,,,,,59.2507215,4.778458071,0.121846092,1286.817379,118.9212905,10:00,0.793800508,1.043342561,6.0,-30.03453925,5.299777284,-6.603201214,1.265472367,0.568747947,54.50445648,-3.610565491,-1.725846546,0.427828656,,,,,,,,,,,,7.755874013,4.472137147,-0.949767072,50.0,-0.592799303,-1.079610597,-88.97121425,11.48743295,6.04668571,16.0199843,-28.68745249,Tennessee Fall 24-25,Georgia Tech,,Softball,,24604c2a-7217-46d8-9bd9-8f0cb78fe40e,7cfe8103-b77e-475b-997b-87747564d06f,59.35434681,0.790318656,1.043646977,4.83844723,0.116301259,54.57693395,1.268512819,0.568628985,-3.544451083,-1.728314678,0.427720074,-6.566958399,3.931304757,-54.16819005,,753.3130222,-1043.272954,58.54078712,-0.283107732,-0.810738937,0.512398661,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.0,Reese Hunter,huntere10,Georgia tech,2022-11,Game,9/28/24 - Game,0.8752848839883957,-0.4836076631541531,False
251,9/28/24,1:09:39 PM,3.0,3.0,Kinsey Norton,nortoki10,,Georgia tech,Camryn Sarvis,,Right,Tennessee fall 24-25,Windup,7.0,Bottom,2.0,1.0,1.0,Riseball,,BallCalled,,,Walk,0.0,0.0,,59.52770706,3.898406825,0.764888292,1184.476698,126.4381195,10:15,0.640640747,1.028712465,6.0,-29.01374769,5.894655487,-6.075459631,0.647878671,0.99748342,54.87637394,-4.205115331,-0.934892285,0.425242354,,,,,,,,,,,,7.36828814,5.495888472,-0.794443196,50.0,-0.535256889,-2.018995095,-89.46598284,10.03500725,5.814301986,16.08385743,-27.83725457,Tennessee Fall 24-25,Georgia Tech,,Softball,,24604c2a-7217-46d8-9bd9-8f0cb78fe40e,8718344b-6ff8-4d91-858e-317f2d8f1d5b,59.63202456,0.637488857,1.029043329,3.952921676,0.758865709,54.9505678,0.650677307,0.997338756,-4.143991533,-0.937936041,0.425132903,-6.036274399,4.592351409,-53.46529072,,705.130397,-951.7227386,59.53096403,-0.353586697,-0.80349638,0.478925898,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.0,Reese Hunter,huntere10,Georgia tech,2022-11,Game,9/28/24 - Game,0.8044988112617659,-0.5939542597527233,False
253,9/28/24,1:10:59 PM,4.0,1.0,Kinsey Norton,nortoki10,,Georgia tech,Jackie Kirkpatrick,,Right,Tennessee fall 24-25,Windup,7.0,Bottom,2.0,0.0,0.0,Riseball,,StrikeCalled,,,,,,,59.81371248,5.093252386,0.601814285,1351.359284,117.2246159,10:00,0.791044235,0.936806891,6.0,-29.63895592,5.064898019,-6.785438988,1.49281005,0.745121908,54.96648462,-3.184106282,-1.29701554,0.423994649,,,,,,,,,,,,8.140558907,4.087371144,-0.7324927,50.0,-0.663680905,-1.866234562,-89.76527243,12.03428361,6.461819486,16.2811992,-28.92957279,Tennessee Fall 24-25,Georgia Tech,,Softball,,24604c2a-7217-46d8-9bd9-8f0cb78fe40e,879f1a67-178a-42a4-9c61-2463a9a0eefb,59.91782202,0.787551249,0.937035968,5.153556626,0.597591024,55.03907435,1.495815184,0.745060591,-3.118260749,-1.298272037,0.423888613,-6.75744619,3.717568477,-53.93665991,,795.5171684,-1092.393862,58.86792489,-0.269308985,-0.808366713,0.523465308,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.0,Reese Hunter,huntere10,Georgia tech,2022-11,Game,9/28/24 - Game,0.8892199089145308,-0.4574800034865277,False
255,9/28/24,1:11:36 PM,4.0,3.0,Kinsey Norton,nortoki10,,Georgia tech,Jackie Kirkpatrick,,Right,Tennessee fall 24-25,Windup,7.0,Bottom,2.0,1.0,1.0,Riseball,,InPlay,,Popup,Out,1.0,0.0,,61.01842355,6.522648938,0.492418508,1464.617487,118.7203824,10:00,0.960002042,1.0498529,6.0,-27.88019066,5.662671807,-7.139715912,2.705260958,0.760698778,55.81696323,-1.254573463,-1.506334941,0.416842108,,,,,,,,,,,,8.516438253,4.244027496,-0.866900356,50.0,-0.80454567,-1.772933996,-91.36562296,14.30364055,6.994627803,17.01877976,-28.6883914,Tennessee Fall 24-25,Georgia Tech,,Softball,,24604c2a-7217-46d8-9bd9-8f0cb78fe40e,bc7355b9-ee38-4724-9256-bf6b06865846,61.12950088,0.956903393,1.049683502,6.575545535,0.495271975,55.89640906,2.707987488,0.760929697,-1.194954674,-1.501274856,0.4167328,-7.156179305,4.365429854,-50.3954454,,933.6720183,-1128.43296,63.7485232,-0.306334286,-0.770462575,0.559058786,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.0,Reese Hunter,huntere10,Georgia tech,2022-11,Game,9/28/24 - Game,0.8769752735054387,-0.4805355030172703,False
53,9/29/24,1:26:11 PM,2.0,2.0,Kinsey Norton,nortoki10,,Georgia tech,Macie Hester,,Right,Middle tennessee state,,3.0,Top,0.0,0.0,1.0,Riseball,,BallCalled,,,,,,,60.67243088525771,3.937943066527007,1.8601510805825403,1374.4627297141333,130.7060955972602,10:15,1.448749032805111,1.2157660981815783,5.999999999999997,-26.92114652,6.660740462451479,-6.361068359,1.6561149117384082,1.8413231325165536,55.949510339413614,-3.575033064,0.082541704,0.4170845189529977,,,,,,,,,,,,8.079157780207495,6.405645662673672,-0.729862712,49.99999999999994,0.2837865199999688,-3.839723485,-91.09696181,10.003471883469569,6.626216886050031,16.375211185973527,-26.92038347,Georgia Tech,Middle Tennessee State,,,,4f8339ba-2f7c-4672-b65a-06ae10905ee1,52b8c85c-a061-4587-bbcc-04592ec890db,60.77721174329283,1.4460922389002082,1.2158227610911114,3.983582707005677,1.8590385505204208,56.02622772199958,1.6585132397617208,1.8413779955472376,-3.522201116,0.083811255,0.4169777524045115,-6.352790026,5.476662762804796,-49.99953474,,883.4961542805295,-1052.892369,64.27938242197973,-0.41921667,-0.766039228,0.4872794722699766,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,Caroline Patterson,,Georgia tech,2022-11,Game,9/29/24 - Game,0.7580649563044898,-0.6521790567191437,False
54,9/29/24,1:26:31 PM,2.0,3.0,Kinsey Norton,nortoki10,,Georgia tech,Macie Hester,,Right,Middle tennessee state,,3.0,Top,0.0,1.0,1.0,Riseball,,BallCalled,,,,,,,60.36979767233444,4.643464516113139,0.5534514272549216,1382.7528911389802,115.71344151852604,9:45,1.522745525970081,1.3596421436091262,5.999999999999997,-28.67246445,4.331924898717546,-6.995901235,2.386404912851305,1.972357654924384,56.42889396605671,-2.839471528,1.367854220516125,0.4195627006855836,,,,,,,,,,,,8.514290709,4.090104791318392,-1.162833128,49.99999999999996,0.17602307188715,-1.855584519,-90.62913028,11.362615564070309,6.901379618096533,16.384297251879005,-28.85875688,Georgia Tech,Middle Tennessee State,,,,4f8339ba-2f7c-4672-b65a-06ae10905ee1,6849796e-871a-49d6-85fc-96c1faf66988,60.466276730734826,1.519296778917637,1.3596635656171872,4.700721233546571,0.552933637,56.49981815490099,2.3894077569194727,1.9724211218247507,-2.774276751,1.3693089163795742,0.4194567145114475,-6.98809904,3.1028280148949885,-52.47327015,,842.2783074450011,-1096.618808,60.91314744973793,-0.264284156,-0.793069257,0.5488123890027752,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,Caroline Patterson,,Georgia tech,2022-11,Game,9/29/24 - Game,0.9009752606456991,-0.43387046419918307,False
85,9/29/24,1:42:40 PM,1.0,2.0,Kinsey Norton,nortoki10,,Georgia tech,Lexi Medlock,medlole10,,Middle tennessee state,,4.0,Top,0.0,2.0,0.0,Riseball,,BallCalled,,,,,,,59.44888440364919,4.584593563976688,1.83615554773162,1231.7380676269534,121.04809642549272,10:00,1.2174104585943613,1.1445102834071292,3.9832127175319214,-34.07463897,5.629382742189385,-7.782778825,1.273550588200255,2.786189194146126,54.421137000275934,-4.912426727,2.2051957060594543,0.4511862061227953,,,,,,,,,,,,8.641946330635163,4.763089840899976,-0.743704921,50.00000000000003,0.1235989202026239,-3.626697574,-88.8255661,10.527917794094597,6.733638172,15.65631143870452,-28.4627417,Georgia Tech,Middle Tennessee State,,,,4f8339ba-2f7c-4672-b65a-06ae10905ee1,e519671c-8d38-4e64-861b-9081268f86b8,59.55691131106895,1.2134652329268252,1.1446123581856735,4.646691539073634,1.834355015898622,54.49595158766577,1.277236895701687,2.786176366899434,-4.836019151,2.2050210651175526,0.4510555689629748,-7.759610602,4.126976439596027,-50.76202819,,779.1269711,-954.0124895,63.25427390692328,-0.32623862,-0.774525457,0.5419212851259467,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,39.01678865846808,Caroline Patterson,,Georgia tech,2022-11,Game,9/29/24 - Game,0.8567346546786185,-0.5157574347236384,False
223,9/28/24,12:55:27 PM,3.0,4.0,Kinsey Norton,nortoki10,,Georgia tech,Katie Taylor,,Right,Tennessee fall 24-25,Windup,6.0,Bottom,2.0,1.0,2.0,Changeup,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,56.612871,5.832086133,1.708402049,921.6298854,15.50549832,6:30,1.245549762,0.149561203,6.0,-47.38780796,-8.526907349,-2.772400641,0.932738757,0.979839162,52.29118116,-7.365167593,0.932944951,0.448670952,,,,,,,,,,,,3.849033051,-12.05236545,0.265867827,50.0,-0.556184777,-2.88641639,-84.82115305,14.7617905,2.728433935,14.52032085,-40.71751556,Tennessee Fall 24-25,Georgia Tech,,Softball,,24604c2a-7217-46d8-9bd9-8f0cb78fe40e,e1b51aff-cd96-490d-b162-85586167b3fe,56.6410988,1.237081475,0.146676047,5.98093439,1.759919985,52.28253332,0.93885663,0.981897617,-7.235471435,0.977162631,0.448659234,-3.097369546,-10.44810482,23.7683564,,843.4594494,371.453635,91.51823988,0.881874156,0.40303992,0.244656487,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.0,Reese Hunter,huntere10,Georgia tech,2022-11,Game,9/28/24 - Game,0.26733084847548405,0.9636048035649146,False
243,9/28/24,1:06:33 PM,1.0,5.0,Kinsey Norton,nortoki10,,Georgia tech,Aubrey Barnhart,,Left,Tennessee fall 24-25,Windup,7.0,Bottom,0.0,2.0,2.0,Changeup,,BallCalled,,,,,,,52.56816518,10.41330501,-2.385311,890.5690171,7.213800624,6:15,1.397512779,0.649671443,6.0,-53.55400302,-7.501348586,-1.533070077,3.479655453,-0.960329465,47.8873049,-4.417481724,-2.812974626,0.488426092,,,,,,,,,,,,0.960547773,-12.42925892,-1.175839417,50.0,-1.530008514,3.058738238,-77.7830417,20.64232327,0.574466265,11.9213728,-39.60750594,Tennessee Fall 24-25,Georgia Tech,,Softball,,24604c2a-7217-46d8-9bd9-8f0cb78fe40e,f49392ab-a29c-4ae5-9c50-3e21a4c99605,52.61033855,1.388072445,0.645903583,10.57702482,-2.317653512,47.88475273,3.48658607,-0.957621252,-4.269944375,-2.755099346,0.488405381,-1.960428687,-9.612727916,40.67005835,,675.4743373,580.3857285,75.84750023,0.752471281,0.651702134,0.095243372,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.0,Reese Hunter,huntere10,Georgia tech,2022-11,Game,9/28/24 - Game,0.1255721969509834,0.9920844839795164,False
248,9/28/24,1:08:20 PM,2.0,4.0,Kinsey Norton,nortoki10,,Georgia tech,Zoie Schuler,,Right,Tennessee fall 24-25,Windup,7.0,Bottom,1.0,1.0,2.0,Changeup,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,55.49129127,5.884671198,1.539010358,944.9671489,14.8915146,6:30,1.371101875,0.956278605,6.0,-49.46361739,-9.003701373,-2.783197625,0.918015516,1.680372119,51.29979861,-7.886486901,0.760314016,0.457808668,,,,,,,,,,,,3.802915323,-12.63533466,-0.579216669,50.0,-0.463132664,-2.58464676,-83.14704191,14.80598252,2.58926297,13.99628796,-40.77697691,Tennessee Fall 24-25,Georgia Tech,,Softball,,24604c2a-7217-46d8-9bd9-8f0cb78fe40e,4dc4e42b-b376-49b9-8926-a1a25ed053c2,55.51316749,1.362141032,0.953543701,6.042010219,1.587755887,51.28390089,0.924386512,1.682308962,-7.752013655,0.801878754,0.457805329,-3.090686058,-11.0219012,20.0637387,,887.6185649,324.1854343,93.9311558,0.907763981,0.343065296,0.241393369,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.0,Reese Hunter,huntere10,Georgia tech,2022-11,Game,9/28/24 - Game,0.2569896718080804,0.9664141496190829,False
254,9/28/24,1:11:17 PM,4.0,2.0,Kinsey Norton,nortoki10,,Georgia tech,Jackie Kirkpatrick,,Right,Tennessee fall 24-25,Windup,7.0,Bottom,2.0,0.0,1.0,Changeup,,BallCalled,,,,,,,55.85512119,6.834438917,2.102907094,922.8847155,16.89547832,6:30,1.276631161,0.546709061,6.0,-49.10428955,-9.039105106,-3.268936156,1.452230365,1.580887169,51.46536466,-6.830819155,1.189223593,0.455569977,,,,,,,,,,,,4.563085768,-12.990847,-0.036677881,50.0,-0.773437944,-3.47971501,-83.4845933,16.23496274,3.137178429,13.94595393,-41.10541907,Tennessee Fall 24-25,Georgia Tech,,Softball,,24604c2a-7217-46d8-9bd9-8f0cb78fe40e,45d87729-d411-46b9-a115-1b139a24777b,55.88040553,1.267727741,0.54414684,6.990977585,2.14881068,51.45220008,1.458639611,1.582723533,-6.694738468,1.228664821,0.455566051,-3.55872357,-11.00300915,15.9918725,,887.1698016,254.255661,96.13007852,0.919807701,0.275500999,0.279379658,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.0,Reese Hunter,huntere10,Georgia tech,2022-11,Game,9/28/24 - Game,0.2906266826837219,0.9568365227729632,False
58,9/29/24,1:28:01 PM,2.0,7.0,Kinsey Norton,nortoki10,,Georgia tech,Macie Hester,,Right,Middle tennessee state,,3.0,Top,0.0,3.0,2.0,Changeup,,InPlay,,GroundBall,Out,1.0,0.0,,57.62149007426498,7.632496615461009,-0.920543717,1071.4193318684895,359.15424185348684,6:00,1.3791421355006206,0.7728218217866959,5.999999999999997,-46.58927063,-9.077646825,0.2375452021662851,1.570781235902205,0.7915212169145138,53.23667437747402,-7.310640343,0.5332023823093246,0.4417559484518104,54.280768113132574,-3.725198932,22.52964944445561,,,,,16.789373613185422,,17.240754914339387,0.2208304835968197,-0.353372714,-13.54997456,-0.982002499,50.00000000000001,-0.834104991,1.3852939770077235,-85.97287063,17.67092147824525,-0.258343529,14.497701711608082,-42.08015751,Georgia Tech,Middle Tennessee State,,,,4f8339ba-2f7c-4672-b65a-06ae10905ee1,7f341e99-cf6d-4bd6-9d9d-3b4820fa98d7,57.6497491836401,1.3706095591162364,0.7707033262685886,7.779292946749118,-0.883303375,53.225657251588906,1.5768510672401466,0.7930653318802302,-7.180946418,0.5666799171083232,0.4417468102304756,-0.008081849,-10.9657869,28.62269247267345,,940.4847265561144,513.2522419,87.77933145148378,0.877697683,0.4790395568145235,-0.012956869,20.75435504955212,50.03219981910812,-3.526686078,-1.195490098,0.1456886754326748,1.645170979885792,4.976159998091854,16.034989803442887,,,,,,,,,1.0,0.0,,28.84248962869877,high,high,,,37.00000137600001,Caroline Patterson,,Georgia tech,2022-11,Game,9/29/24 - Game,-0.014760728270629792,0.9998910545159011,False
59,9/29/24,1:28:35 PM,3.0,1.0,Kinsey Norton,nortoki10,,Georgia tech,Jana Want,,Right,Middle tennessee state,,3.0,Top,1.0,0.0,0.0,Changeup,,BallCalled,,,,,,,55.75372676,7.366312150374175,0.4891233381944261,975.8593067842372,10.509292969631003,6:15,1.3341232203258286,0.9395704796274188,5.747407213295404,-47.25314247,-7.846042171,-1.594733344,1.1569224634523412,1.2406713115231502,52.38983627986727,-8.107239336,1.1291942319538266,0.4597014833599975,,,,,,,,,,,,2.3550942007722533,-11.88866999,-0.812746458,50.0,-0.77791698,-0.942397592,-83.21369255,16.738981199551464,1.611795709233801,13.658966163346998,-40.31050004,Georgia Tech,Middle Tennessee State,,,,4f8339ba-2f7c-4672-b65a-06ae10905ee1,6f8328d0-27e1-4027-ab43-ea264f5f1674,55.78664043712554,1.325593286410771,0.936198915,7.510367965395393,0.5472740041268942,52.38392094456148,1.1629399352047811,1.2430199187089277,-7.981127764,1.1791936245389203,0.4596846200800822,-1.958448026,-9.767600958,34.73284505363257,,801.9783153,555.9965543,82.18175609178523,0.8080318485485783,0.5697507319583118,0.149895414086407,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,37.25259416,Caroline Patterson,,Georgia tech,2022-11,Game,9/29/24 - Game,0.18239500007641032,0.9832253373195415,False
90,9/29/24,1:44:29 PM,2.0,3.0,Kinsey Norton,nortoki10,,Georgia tech,Ansley Blevins,blevian10,,Middle tennessee state,,4.0,Top,0.0,0.0,2.0,Changeup,,Foul,,,,,,,54.81251978759734,7.538390130863378,1.6621371951325197,1071.049307686942,358.8746416907696,6:00,1.3581334982189797,0.7912404904018514,6.100844531172408,-47.33253472,-8.044700787,0.2068767881263493,2.016098092036974,0.7239587998238463,51.83891497104594,-6.773421321,0.93952446,0.4631782266940983,,,,,,,,,,,,0.4889888624338073,-12.10014411,-0.411865949,50.0,-0.882252564,-2.364147285,-81.80522443,17.066251874715853,0.3234287653611882,13.19926535571556,-40.17737026,Georgia Tech,Middle Tennessee State,,,,4f8339ba-2f7c-4672-b65a-06ae10905ee1,7c20fc40-f9c5-447e-af73-eff5b0f5b643,54.84270284059693,1.3496973426748378,0.7882413520223897,7.684983568342231,1.7154050350435674,51.83314145064132,2.022188738514858,0.7259988643359918,-6.643465225,0.9835234482263708,0.4631669858488742,-0.115418727,-9.946410677,37.05000501952834,,854.8151276783327,645.3198563417628,79.81099670606271,0.7979560257583792,0.6025118094099772,-0.015674836,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.8991568448276,Caroline Patterson,,Georgia tech,2022-11,Game,9/29/24 - Game,-0.019639944930600135,0.9998071176797668,False
97,9/29/24,1:47:20 PM,3.0,1.0,Kinsey Norton,nortoki10,,Georgia tech,Julia Garcia,garciju10,,Middle tennessee state,,4.0,Top,1.0,0.0,0.0,Changeup,,HitByPitch,,,Walk,0.0,0.0,,58.01758742522614,6.965909644759663,1.0519361626072667,863.9194272797683,7.966578317208609,6:15,1.3002045855231426,0.95815241194489,6.233018009360699,-44.96944673,-8.439970954,-1.300919483,1.065890073655363,2.365228599098307,53.72990942075114,-7.909219443,2.7129373861508785,0.4352004672029085,,,,,,,,,,,,2.1040685221342272,-12.67247599,-0.699716294,50.00000000000001,-0.792409655,-1.792617703,-86.73962625,16.751325672965745,1.5650670242874856,14.809113327678698,-41.60020376,Georgia Tech,Middle Tennessee State,,,,4f8339ba-2f7c-4672-b65a-06ae10905ee1,883f8e91-1ada-458b-93d7-4cf57025e95d,58.04788936942445,1.2924958969857852,0.9563489081344566,7.101688019,1.0843031171324609,53.72240927110307,1.0715823104541455,2.3666286466840623,-7.787329659,2.7433400723655104,0.4351866387138758,-1.521290395,-10.24417662,19.40115833687457,,814.8625759947562,286.97693125858257,94.32159415149653,0.934113042272996,0.3321802036124939,0.1307254243957536,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.76698337,Caroline Patterson,,Georgia tech,2022-11,Game,9/29/24 - Game,0.13859543572364394,0.9903490824939322,False
1,09/15/2024,12:57:23 PM,1.0,1.0,Kinsey Norton,nortoki10,,Georgia tech,Gracyn Tucker,tuckegr10,,Georgia tech,,1.0,Top,1.0,2.0,2.0,Riseball,,BallCalled,,,,,,,61.427466329136266,8.078308353325713,-2.7678419205452824,1142.342136158663,88.01330254774156,9:00,1.479639153632084,1.1054733448037883,5.999999999999997,-31.551455816983093,1.831188958605047,-5.078029444777023,3.906764674447466,-1.0379923175064187,56.09106593547666,-0.6876497651009945,-4.18389028876372,0.4158453916163623,,,,,,,,,,,,4.937078274740402,-0.7822250457543491,-1.683266114676714,49.99999999999998,-0.6826814532037956,3.720953330849528,-91.53713182891116,17.384530607952343,4.074118184494056,16.962563671771015,-32.819548220198186,Georgia Tech,Georgia Tech,,,,8a2cd80c-2ad5-4f28-ad40-b0a4462d1bce,24e97a19-1292-4da6-8471-b68285e516ea,61.52932665130134,1.4753009424449468,1.1064915887608484,8.152298595587478,-2.7859968898692307,56.15997117098696,3.910317558896748,-1.038639656589609,-0.6098175016665717,-4.1977763993662585,0.415753157340073,-4.96239719819075,0.4141155125110611,-61.69888546865834,,541.5904928376609,-1005.79585111065,47.41053277250713,0.016436029352978,-0.8804681358361033,0.4738203443462568,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,Caroline Patterson,,Georgia tech,2022-11,Scrimmage,09/15/2024 - Scrimmage,0.9993989028130479,0.03466746394064804,True
2,09/15/2024,12:57:48 PM,1.0,2.0,Kinsey Norton,nortoki10,,Georgia tech,Gracyn Tucker,tuckegr10,,Georgia tech,,1.0,Top,1.0,3.0,2.0,Changeup,,Foul,,,,,,,56.16702350411436,5.180907988596024,-1.7374791615305345,996.4749217313878,12.830022929869154,6:30,1.562096962504996,1.011658729279051,6.608813943059969,-43.4694357781318,-5.91011301296701,-1.406637546003238,1.1770612790171155,-0.0673239024271515,52.38441649701489,-7.685597571240673,-1.751062677535932,0.4436000831635169,,,,,,,,,,,,1.223240788249068,-9.149936375055477,-1.4071940031424748,50.0,-0.1717141248253542,2.347112411699781,-84.33640188961519,13.75354195739419,0.8580587179952424,14.254210938844622,-38.59239563130824,Georgia Tech,Georgia Tech,,,,8a2cd80c-2ad5-4f28-ad40-b0a4462d1bce,a81275ba-61c3-4645-ada2-f3bcaf03b31c,56.20337311884793,1.5559861811111713,1.008517236865102,5.297484654044723,-1.6766802629282531,52.3904706251982,1.182347468448555,-0.0647291116966395,-7.572478829238655,-1.6947082728522436,0.4435653175383575,-1.8093458885315448,-7.654533677955946,50.036617880671066,,640.0337411305561,763.7532846764062,64.22978914697516,0.6262617230297346,0.7664550988893681,0.1426283129477339,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.39118743294004,Caroline Patterson,,Georgia tech,2022-11,Scrimmage,09/15/2024 - Scrimmage,0.22205944444463566,0.9750331292489193,True
